,value,percentage,datetime,type,magnitude
0,498000.701,0.2695354577159807,2019-01-01T00:00:00.000+01:00,Hidráulica,
1,532852.413,0.4072416547087818,2019-02-01T00:00:00.000+01:00,Hidráulica,
2,525850.947,0.2899545373278027,2019-03-01T00:00:00.000+01:00,Hidráulica,
3,371615.305,0.24258722171143193,2019-04-01T00:00:00.000+02:00,Hidráulica,
4,295840.986,0.18978891783348417,2019-05-01T00:00:00.000+02:00,Hidráulica,
5,194490.28,0.1802045789434856,2019-06-01T00:00:00.000+02:00,Hidráulica,
6,349848.65,0.3003455633053471,2019-07-01T00:00:00.000+02:00,Hidráulica,
7,359216.117,0.3312956374714962,2019-08-01T00:00:00.000+02:00,Hidráulica,
8,399504.226,0.27190888853280887,2019-09-01T00:00:00.000+02:00,Hidráulica,
9,229935.938,0.19299419145375768,2019-10-01T00:00:00.000+02:00,Hidráulica,
10,410281.133,0.17633506361142418,2019-11-01T00:00:00.000+01:00,Hidráulica,
11,1326686.653,0.4893434602218769,2019-12-01T00:00:00.000+01:00,Hidráulica,
12,1277136.993,0.6912313642993572,2019-01-01T00:00:00.000+01:00,Eólica,
13,685497.884,0.5239035908795417,2019-02-01T00:00:00.000+01:00,Eólica,
14,1176169.894,0.648540806818516,2019-03-01T00:00:00.000+01:00,Eólica,
15,1071785.443,0.699652165532112,2019-04-01T00:00:00.000+02:00,Eólica,
16,1138472.047,0.7303564685381407,2019-05-01T00:00:00.000+02:00,Eólica,
17,763644.114,0.7075529225730001,2019-06-01T00:00:00.000+02:00,Eólica,
18,695703.645,0.5972625681165504,2019-07-01T00:00:00.000+02:00,Eólica,
19,614050.53,0.5663227571051888,2019-08-01T00:00:00.000+02:00,Eólica,
20,964221.211,0.6562641912648227,2019-09-01T00:00:00.000+02:00,Eólica,
21,877171.412,0.7362441421631575,2019-10-01T00:00:00.000+02:00,Eólica,
22,1863694.203,0.8009986553250732,2019-11-01T00:00:00.000+01:00,Eólica,
23,1329337.817,0.490321332247982,2019-12-01T00:00:00.000+01:00,Eólica,
24,46466.023,0.02514904246599903,2019-01-01T00:00:00.000+01:00,Solar fotovoltaica,
25,65757.36,0.05025619748048521,2019-02-01T00:00:00.000+01:00,Solar fotovoltaica,
26,89369.758,0.04927853982164206,2019-03-01T00:00:00.000+01:00,Solar fotovoltaica,
27,74027.051,0.04832421160258854,2019-04-01T00:00:00.000+02:00,Solar fotovoltaica,
28,102920.847,0.06602613261515967,2019-05-01T00:00:00.000+02:00,Solar fotovoltaica,
29,95087.708,0.08810332517820997,2019-06-01T00:00:00.000+02:00,Solar fotovoltaica,
30,95817.868,0.08225977587501736,2019-07-01T00:00:00.000+02:00,Solar fotovoltaica,
31,92227.992,0.08505946686784115,2019-08-01T00:00:00.000+02:00,Solar fotovoltaica,
32,79396.164,0.05403828370768877,2019-09-01T00:00:00.000+02:00,Solar fotovoltaica,
33,59072.731,0.04958204470112161,2019-10-01T00:00:00.000+02:00,Solar fotovoltaica,
34,30794.852,0.013235344619964265,2019-11-01T00:00:00.000+01:00,Solar fotovoltaica,
35,33319.141,0.012289641801771115,2019-12-01T00:00:00.000+01:00,Solar fotovoltaica,
36,26022.214,0.014084135518663056,2019-01-01T00:00:00.000+01:00,Otras renovables,
37,24335.148,0.018598556931191196,2019-02-01T00:00:00.000+01:00,Otras renovables,
38,22172.837,0.012226116032039366,2019-03-01T00:00:00.000+01:00,Otras renovables,
39,14455.465,0.009436401153867558,2019-04-01T00:00:00.000+02:00,Otras renovables,
40,21555.692,0.013828481013215295,2019-05-01T00:00:00.000+02:00,Otras renovables,
41,26052.804,0.024139173305304292,2019-06-01T00:00:00.000+02:00,Otras renovables,
42,23450.273,0.020132092703085098,2019-07-01T00:00:00.000+02:00,Otras renovables,
43,18781.99,0.01732213855547374,2019-08-01T00:00:00.000+02:00,Otras renovables,
44,26136.091,0.017788636494679655,2019-09-01T00:00:00.000+02:00,Otras renovables,
45,25233.693,0.021179621681963197,2019-10-01T00:00:00.000+02:00,Otras renovables,
46,21943.085,0.00943093644353831,2019-11-01T00:00:00.000+01:00,Otras renovables,
47,21812.787,0.008045565728370055,2019-12-01T00:00:00.000+01:00,Otras renovables,
48,1847625.931,1.0,2019-01-01T00:00:00.000+01:00,Generación renovable,
49,1308442.805,1.0,2019-02-01T00:00:00.000+01:00,Generación renovable,
50,1813563.436,1.0,2019-03-01T00:00:00.000+01:00,Generación renovable,
51,1531883.264,1.0,2019-04-01T00:00:00.000+02:00,Generación renovable,
52,1558789.5720000002,1.0,2019-05-01T00:00:00.000+02:00,Generación renovable,
53,1079274.906,1.0,2019-06-01T00:00:00.000+02:00,Generación renovable,
54,1164820.436,1.0,2019-07-01T00:00:00.000+02:00,Generación renovable,
55,1084276.6290000002,1.0,2019-08-01T00:00:00.000+02:00,Generación renovable,
56,1469257.692,1.0,2019-09-01T00:00:00.000+02:00,Generación renovable,
57,1191413.774,1.0,2019-10-01T00:00:00.000+02:00,Generación renovable,
58,2326713.273,1.0,2019-11-01T00:00:00.000+01:00,Generación renovable,
59,2711156.3979999996,1.0,2019-12-01T00:00:00.000+01:00,Generación renovable,
